Label,File,Jf,Ja,Bandwidth,Power_dB
Hear My Ship: Motor Boats,Motorboat_01.09.23_183934_20secCPA.wav,0.6019660208564297,0.8277976950874903,2.0,-40.069218
Hear My Ship: Motor Boats,Motorboat_01.09.23_184334_20secCPA.wav,0.7024153622700741,0.9471881453729843,3.0,-47.777557
Hear My Ship: Motor Boats,Motorboat_01.09.23_184512_20secCPA.wav,0.5443021415033715,0.9510590471925116,5.0,-47.282204
Hear My Ship: Motor Boats,Motorboat_02.08.23_110547_20secCPA.wav,0.7377570693289055,0.892420778851397,3.0,-40.693527
Hear My Ship: Motor Boats,Motorboat_02.08.23_111713_20secCPA.wav,0.9261858770758521,0.8793782935766117,3.0,-40.626225
Hear My Ship: Motor Boats,Motorboat_02.08.23_112229_20secCPA.wav,0.9423518696885709,0.9179734055548027,3.0,-46.240612
Hear My Ship: Motor Boats,Motorboat_02.08.23_112421_20secCPA.wav,0.9876186515236344,0.8654627292523698,3.0,-43.366283
Hear My Ship: Motor Boats,Motorboat_02.08.23_113110_20secCPA.wav,0.919446424980347,0.9257562947108915,4.0,-50.817112
Hear My Ship: Motor Boats,Motorboat_02.08.23_115002_20secCPA.wav,0.9999645873059112,0.9051117784512347,5.0,-36.168606
Hear My Ship: Motor Boats,Motorboat_02.08.23_115547_20secCPA.wav,0.7513073666521404,0.8570917981045926,3.0,-47.51557
Hear My Ship: Motor Boats,Motorboat_02.08.23_120645_20secCPA.wav,0.736214145651959,0.9717439495667254,3.0,-45.77541
Hear My Ship: Motor Boats,Motorboat_02.08.23_124357_20secCPA.wav,0.8078369015945575,0.7541711121399702,3.0,-52.099495
Hear My Ship: Motor Boats,Motorboat_02.08.23_124509_20secCPA.wav,0.9994906974659719,0.9044413436946709,2.0,-45.289005
Hear My Ship: Motor Boats,Motorboat_02.08.23_125004_20secCPA.wav,0.9801791710734296,0.9324664021482019,2.0,-41.374023
Hear My Ship: Motor Boats,Motorboat_02.08.23_130949_20secCPA.wav,0.8124191155047531,0.9074757378749838,3.0,-38.03875
Hear My Ship: Motor Boats,Motorboat_02.08.23_131436_20secCPA.wav,0.9999933058997827,0.9002458449525647,3.0,-45.216366
Hear My Ship: Motor Boats,Motorboat_02.08.23_134925_20secCPA.wav,0.5058556483131261,0.910502011151591,3.0,-44.237144
Hear My Ship: Motor Boats,Motorboat_02.08.23_135128_20secCPA.wav,0.9859447012927463,0.8170255346879842,4.0,-43.20253
Hear My Ship: Motor Boats,Motorboat_02.08.23_140109_20secCPA.wav,0.9610804830714842,0.6946185896872955,6.0,-34.210632
Hear My Ship: Motor Boats,Motorboat_02.08.23_143256_20secCPA.wav,0.9679491480283102,0.8160964667868635,4.0,-40.308628
Hear My Ship: Motor Boats,Motorboat_02.09.23_075449_20secCPA.wav,0.43540891392541226,0.8047800823037609,2.0,-49.73584
Hear My Ship: Motor Boats,Motorboat_02.09.23_083258_20secCPA.wav,0.9999784099266886,0.8943077133147769,3.0,-45.934105
Hear My Ship: Motor Boats,Motorboat_02.09.23_085334_20secCPA.wav,0.9474316685148954,0.9189218369442715,3.0,-44.59745
Hear My Ship: Motor Boats,Motorboat_02.09.23_085511_20secCPA.wav,0.9059762962962963,0.9609462927986444,3.0,-52.616135
Hear My Ship: Motor Boats,Motorboat_02.09.23_085739_20secCPA.wav,0.6848280254584691,0.7782760765261173,4.0,-46.09577
Hear My Ship: Motor Boats,Motorboat_02.09.23_090558_20secCPA.wav,0.8809901836423945,0.9017016341726111,3.0,-47.918266
Hear My Ship: Motor Boats,Motorboat_02.09.23_091103_20secCPA.wav,0.6546568315200313,0.9158674454142882,3.0,-39.86282
Hear My Ship: Motor Boats,Motorboat_02.09.23_091518_20secCPA.wav,0.9588585910733561,0.9670067560805639,2.0,-52.818108
Hear My Ship: Motor Boats,Motorboat_02.09.23_092121_20secCPA.wav,0.5957939920125884,0.8823917686958828,2.0,-44.020824
Hear My Ship: Motor Boats,Motorboat_02.09.23_093141_20secCPA.wav,1.0,0.8919424056086638,2.0,-44.58222
Hear My Ship: Motor Boats,Motorboat_02.09.23_095008_20secCPA.wav,0.9999897124912015,0.9782389018037064,2.0,-41.038586
Hear My Ship: Motor Boats,Motorboat_02.09.23_095359_20secCPA.wav,0.9999846902270533,0.8180721238495562,3.0,-40.007927
Hear My Ship: Motor Boats,Motorboat_02.09.23_095555_20secCPA.wav,0.46386927079921525,0.8188170544540536,3.0,-47.905674
Hear My Ship: Motor Boats,Motorboat_02.09.23_095710_20secCPA.wav,0.39798596653872514,0.733603311328761,3.0,-54.008274
Hear My Ship: Motor Boats,Motorboat_02.09.23_101302_20secCPA.wav,0.5027721467059773,0.8512543867539842,4.0,-40.72352
Hear My Ship: Motor Boats,Motorboat_02.09.23_102524_20secCPA.wav,0.7814551718973264,0.8985874521893414,3.0,-51.88997
Hear My Ship: Motor Boats,Motorboat_02.09.23_105227_20secCPA.wav,0.6965148769262335,0.967191881253345,2.0,-49.50036
Hear My Ship: Motor Boats,Motorboat_02.09.23_105348_20secCPA.wav,0.8627987202580293,0.9271822875947175,2.0,-50.075317
Hear My Ship: Motor Boats,Motorboat_02.09.23_113513_20secCPA.wav,0.9792843861583269,0.8723604423143404,5.0,-43.123207
Hear My Ship: Motor Boats,Motorboat_02.09.23_114145_20secCPA.wav,0.9607502900157638,0.8941479317136982,11.0,-46.38979
Hear My Ship: Motor Boats,Motorboat_02.09.23_130616_20secCPA.wav,0.8649723603346782,0.818130688356059,7.0,-47.19357
Hear My Ship: Motor Boats,Motorboat_02.09.23_133512_20secCPA.wav,0.9999871994786697,0.8863492273635295,3.0,-38.59411
Hear My Ship: Motor Boats,Motorboat_02.09.23_134452_20secCPA.wav,0.879152078966781,0.9188115390431405,2.0,-46.538986
Hear My Ship: Motor Boats,Motorboat_02.09.23_135215_20secCPA.wav,0.868802143855509,0.7165058854636812,7.0,-41.54814
Hear My Ship: Motor Boats,Motorboat_02.09.23_140444_20secCPA.wav,1.0,0.8634188852525343,2.0,-41.207146
Hear My Ship: Motor Boats,Motorboat_02.09.23_140848_20secCPA.wav,0.9523911445061088,0.8595708706044782,3.0,-45.530323
Hear My Ship: Motor Boats,Motorboat_02.09.23_142318_20secCPA.wav,0.46134487106072736,0.8673203623700364,3.0,-43.62995
Hear My Ship: Motor Boats,Motorboat_02.09.23_144733_20secCPA.wav,0.9877136611092588,0.8085171986893429,3.0,-42.410553
Hear My Ship: Motor Boats,Motorboat_02.09.23_154609_20secCPA.wav,0.6754392385485509,0.7357434078780618,3.0,-41.354084
Hear My Ship: Motor Boats,Motorboat_02.09.23_155008_20secCPA.wav,0.9877669949086588,0.9093073186471977,8.0,-38.808624
Hear My Ship: Motor Boats,Motorboat_02.09.23_161227_20secCPA.wav,0.23082232741787895,0.9521297331289462,3.0,-56.064903
Hear My Ship: Motor Boats,Motorboat_02.09.23_161427_20secCPA.wav,0.999963579857233,0.8670020518229462,3.0,-48.63894
Hear My Ship: Motor Boats,Motorboat_02.09.23_163049_20secCPA.wav,0.9427235101227204,0.9128432940000212,4.0,-41.797504
Hear My Ship: Motor Boats,Motorboat_02.09.23_165908_20secCPA.wav,0.9999649864053362,0.8327692220885002,2.0,-46.260963
Hear My Ship: Motor Boats,Motorboat_02.09.23_175524_20secCPA.wav,0.9519854763649388,0.9221435065955563,5.0,-41.908726
Hear My Ship: Motor Boats,Motorboat_03.08.23_111357_20secCPA.wav,0.4388010410710413,0.9242215473194211,2.0,-42.52766
Hear My Ship: Motor Boats,Motorboat_03.08.23_112355_20secCPA.wav,0.9524743497514983,0.748770698177233,3.0,-39.11139
Hear My Ship: Motor Boats,Motorboat_03.08.23_112558_20secCPA.wav,0.9876446007699914,0.848782324695089,4.0,-44.989418
Hear My Ship: Motor Boats,Motorboat_03.08.23_113037_20secCPA.wav,0.7201386628931133,0.9218109326144618,4.0,-50.047615
Hear My Ship: Motor Boats,Motorboat_03.08.23_114136_20secCPA.wav,0.8938504958379707,0.8376088456690389,7.0,-40.79859
Hear My Ship: Motor Boats,Motorboat_03.08.23_114947_20secCPA.wav,0.929954490468534,0.7961734294598559,2.0,-40.799595
Hear My Ship: Motor Boats,Motorboat_03.08.23_115414_20secCPA.wav,0.6054760292397504,0.9260318076647822,2.0,-44.485363
Hear My Ship: Motor Boats,Motorboat_03.08.23_124920_20secCPA.wav,0.66693354683747,0.9124070590982101,3.0,-47.886993
Hear My Ship: Motor Boats,Motorboat_03.08.23_125226_20secCPA.wav,0.9617114336828847,0.874875337799809,3.0,-43.10843
Hear My Ship: Motor Boats,Motorboat_03.08.23_131323_20secCPA.wav,0.8914461167126448,0.9210358853500407,4.0,-46.01539
Hear My Ship: Motor Boats,Motorboat_03.08.23_133124_20secCPA.wav,0.9367519685396438,0.8581261495480357,7.0,-42.925415
Hear My Ship: Motor Boats,Motorboat_03.08.23_134309_20secCPA.wav,0.8546123697543256,0.9556855838092623,3.0,-44.43312
Hear My Ship: Motor Boats,Motorboat_03.08.23_134619_20secCPA.wav,0.9672482411198611,0.8915209640935371,2.0,-45.00904
Hear My Ship: Motor Boats,Motorboat_03.08.23_135706_20secCPA.wav,0.7874391103082139,0.9035526594713409,2.0,-47.86682
Hear My Ship: Motor Boats,Motorboat_03.08.23_140401_20secCPA.wav,0.9509362883327459,0.9199473358652093,4.0,-50.697056
Hear My Ship: Motor Boats,Motorboat_03.08.23_140558_20secCPA.wav,0.45417208148557703,0.8842129380887012,8.0,-47.305073
Hear My Ship: Motor Boats,Motorboat_03.08.23_143024_20secCPA.wav,0.48798859734597816,0.8080557391841138,2.0,-42.967606
Hear My Ship: Motor Boats,Motorboat_03.08.23_144209_20secCPA.wav,0.6229952767865706,0.9562816780976702,2.0,-45.996223
Hear My Ship: Motor Boats,Motorboat_03.08.23_145116_20secCPA.wav,0.6013331182318165,0.5325890034414439,3.0,-44.410736
Hear My Ship: Motor Boats,Motorboat_03.08.23_145810_20secCPA.wav,0.8131340316758225,0.9687403176798639,4.0,-42.188614
Hear My Ship: Motor Boats,Motorboat_03.08.23_150137_20secCPA.wav,0.7431005924698987,0.8130466021522421,5.0,-42.27962
Hear My Ship: Motor Boats,Motorboat_03.08.23_150830_20secCPA.wav,0.44005897123160187,0.8870991877840291,3.0,-43.309258
Hear My Ship: Motor Boats,Motorboat_03.08.23_153303_20secCPA.wav,0.5157848128165976,0.908136096292326,3.0,-48.229275
Hear My Ship: Motor Boats,Motorboat_03.08.23_154422_20secCPA.wav,0.6027359928698688,0.9457911484918654,3.0,-39.971157
Hear My Ship: Motor Boats,Motorboat_03.08.23_155048_20secCPA.wav,0.9552638371928422,0.9259533828518653,4.0,-44.319763
Hear My Ship: Motor Boats,Motorboat_03.08.23_155351_20secCPA.wav,0.947405158121193,0.8164092286644522,4.0,-40.51929
Hear My Ship: Motor Boats,Motorboat_03.08.23_161603_20secCPA.wav,0.8160726636119997,0.9114458557853293,3.0,-41.84368
Hear My Ship: Motor Boats,Motorboat_03.08.23_163400_20secCPA.wav,0.5585040009063628,0.7956764581944478,3.0,-41.98745
Hear My Ship: Motor Boats,Motorboat_03.08.23_164221_20secCPA.wav,0.9573152719035958,0.9667667478807439,3.0,-50.247044
Hear My Ship: Motor Boats,Motorboat_03.08.23_164404_20secCPA.wav,0.9999916822624246,0.8489376694730005,3.0,-40.56336
Hear My Ship: Motor Boats,Motorboat_03.08.23_165615_20secCPA.wav,0.9992783701041618,0.8216878687211459,3.0,-37.990704
Hear My Ship: Motor Boats,Motorboat_03.08.23_170540_20secCPA.wav,0.9999565157687554,0.8882237867645919,3.0,-44.634415
Hear My Ship: Motor Boats,Motorboat_03.08.23_170716_20secCPA.wav,0.8409759886519225,0.847162111615003,10.0,-38.961296
Hear My Ship: Motor Boats,Motorboat_03.08.23_172544_20secCPA.wav,0.3140856073520635,0.9664242041677139,3.0,-44.48628
Hear My Ship: Motor Boats,Motorboat_03.08.23_172823_20secCPA.wav,0.9971503613080577,0.8732875994948425,3.0,-39.694675
Hear My Ship: Motor Boats,Motorboat_03.09.23_084827_20secCPA.wav,0.9838048438751,0.9142036102105168,3.0,-40.15225
Hear My Ship: Motor Boats,Motorboat_03.09.23_085052_20secCPA.wav,0.8837739356576128,0.8370961140011449,3.0,-40.266777
Hear My Ship: Motor Boats,Motorboat_03.09.23_091931_20secCPA.wav,0.9889105066514761,0.8030088506661424,2.0,-42.68391
Hear My Ship: Motor Boats,Motorboat_03.09.23_092442_20secCPA.wav,0.7465931069512458,0.9659026797875141,5.0,-46.40834
Hear My Ship: Motor Boats,Motorboat_03.09.23_094324_20secCPA.wav,1.0,0.9134804570818208,3.0,-45.02167
Hear My Ship: Motor Boats,Motorboat_03.09.23_100212_20secCPA.wav,0.761891792399799,0.9229644975464784,4.0,-42.955166
Hear My Ship: Motor Boats,Motorboat_03.09.23_100413_20secCPA.wav,0.7618614609763441,0.9284154350089195,3.0,-49.212822
Hear My Ship: Motor Boats,Motorboat_03.09.23_100531_20secCPA.wav,0.600265992769777,0.9346754330747358,3.0,-49.780087
Hear My Ship: Motor Boats,Motorboat_03.09.23_102748_20secCPA.wav,1.0,0.9152029645367834,2.0,-37.80576
Hear My Ship: Motor Boats,Motorboat_03.09.23_102924_20secCPA.wav,0.6911668293551564,0.9499049915256745,4.0,-42.52629
Hear My Ship: Motor Boats,Motorboat_03.09.23_104221_20secCPA.wav,0.5068042185379231,0.8889998709148518,3.0,-44.54256
Hear My Ship: Motor Boats,Motorboat_03.09.23_111042_20secCPA.wav,0.8902678075421876,0.9144526690280698,3.0,-40.026726
Hear My Ship: Motor Boats,Motorboat_03.09.23_120113_20secCPA.wav,0.49902440029956724,0.8816426092702309,3.0,-38.54447
Hear My Ship: Motor Boats,Motorboat_03.09.23_134608_20secCPA.wav,0.9966778891761686,0.6295696587599352,2.0,-42.983913
Hear My Ship: Motor Boats,Motorboat_03.09.23_140319_20secCPA.wav,0.9755932797488391,0.8450842866779579,4.0,-44.80038
Hear My Ship: Motor Boats,Motorboat_03.09.23_142155_20secCPA.wav,0.9992380598865787,0.8728759775664376,3.0,-37.58333
Hear My Ship: Motor Boats,Motorboat_03.09.23_142916_20secCPA.wav,0.2852401542051689,0.8536411592500391,4.0,-45.49563
Hear My Ship: Motor Boats,Motorboat_03.09.23_152129_20secCPA.wav,0.9999902923534401,0.8727611056584206,3.0,-38.950535
Hear My Ship: Motor Boats,Motorboat_03.09.23_155919_20secCPA.wav,0.803056026216097,0.8235704996887995,4.0,-41.98956
Hear My Ship: Motor Boats,Motorboat_03.09.23_160738_20secCPA.wav,0.8162704623022369,0.8526820588112453,18.0,-39.966766
Hear My Ship: Motor Boats,Motorboat_03.09.23_165602_20secCPA.wav,0.9441672531541331,0.870894480041945,5.0,-39.396465
Hear My Ship: Motor Boats,Motorboat_03.09.23_170749_20secCPA.wav,0.9135138196647032,0.8344920522309619,2.0,-37.91753
Hear My Ship: Motor Boats,Motorboat_03.09.23_171827_20secCPA.wav,0.48307070041040695,0.9497047766343223,3.0,-42.423702
Hear My Ship: Motor Boats,Motorboat_03.09.23_183707_20secCPA.wav,0.9752511468251053,0.8911506877673899,2.0,-47.96551
Hear My Ship: Motor Boats,Motorboat_03.09.23_185632_20secCPA.wav,0.9582562682890793,0.8840888875993648,7.0,-41.74694
Hear My Ship: Motor Boats,Motorboat_04.08.23_111208_20secCPA.wav,0.4800126731041116,0.7267382525340425,3.0,-42.84332
Hear My Ship: Motor Boats,Motorboat_04.09.23_094149_20secCPA.wav,0.9339192075275482,0.9244633056089911,3.0,-44.1861
Hear My Ship: Motor Boats,Motorboat_04.09.23_100111_20secCPA.wav,0.40497772046890235,0.8689632707877,3.0,-40.096413
Hear My Ship: Motor Boats,Motorboat_04.09.23_101352_20secCPA.wav,0.5760053039681919,0.9637756341435342,2.0,-51.41808
Hear My Ship: Motor Boats,Motorboat_04.09.23_101938_20secCPA.wav,0.909574944603941,0.8899653495739929,3.0,-38.009842
Hear My Ship: Motor Boats,Motorboat_04.09.23_102300_20secCPA.wav,0.46839128067900204,0.889259080497848,5.0,-47.95543
Hear My Ship: Motor Boats,Motorboat_04.09.23_104507_20secCPA.wav,0.9999997804512668,0.9296227644173984,3.0,-40.29487
Hear My Ship: Motor Boats,Motorboat_04.09.23_113223_20secCPA.wav,0.8563514225225789,0.9375416057011665,5.0,-45.118275
Hear My Ship: Motor Boats,Motorboat_04.09.23_114717_20secCPA.wav,0.8114526624936153,0.921447264417683,3.0,-41.413643
Hear My Ship: Motor Boats,Motorboat_04.09.23_121322_20secCPA.wav,0.9467342190549307,0.7938902911706094,2.0,-46.12276
Hear My Ship: Motor Boats,Motorboat_04.09.23_121542_20secCPA.wav,0.6398126083910802,0.9525878082258826,5.0,-48.541656
Hear My Ship: Motor Boats,Motorboat_04.09.23_122259_20secCPA.wav,0.6120219239683399,0.8998855750260867,4.0,-45.8296
Hear My Ship: Motor Boats,Motorboat_04.09.23_123517_20secCPA.wav,0.8989598811292719,0.8837287633880416,4.0,-44.90723
Hear My Ship: Motor Boats,Motorboat_04.09.23_123701_20secCPA.wav,0.6632223840832738,0.9470039917821383,4.0,-46.34935
Hear My Ship: Motor Boats,Motorboat_04.09.23_124201_20secCPA.wav,0.5501174083647411,0.8769950214388924,4.0,-41.10403
Hear My Ship: Motor Boats,Motorboat_04.09.23_124810_20secCPA.wav,0.8001660782917047,0.8602441008636386,4.0,-43.121483
Hear My Ship: Motor Boats,Motorboat_04.09.23_125024_20secCPA.wav,0.8890498100522283,0.8808906769590218,3.0,-36.921467
Hear My Ship: Motor Boats,Motorboat_04.09.23_125221_20secCPA.wav,0.3525040520003396,0.9683244852103727,3.0,-45.90933
Hear My Ship: Motor Boats,Motorboat_04.09.23_135751_20secCPA.wav,0.9219577777516779,0.8816819355603045,6.0,-42.99238
Hear My Ship: Motor Boats,Motorboat_04.09.23_135856_20secCPA.wav,0.49203491770227875,0.8934762384130005,3.0,-46.04118
Hear My Ship: Motor Boats,Motorboat_04.09.23_140004_20secCPA.wav,0.7491516220850621,0.9613902314186588,3.0,-49.39151
Hear My Ship: Motor Boats,Motorboat_04.09.23_145213_20secCPA.wav,0.7177756420103024,0.7592801663295436,4.0,-39.085964
Hear My Ship: Motor Boats,Motorboat_04.09.23_145541_20secCPA.wav,0.2978738924331931,0.8530989564671245,3.0,-49.566765
Hear My Ship: Motor Boats,Motorboat_04.09.23_150504_20secCPA.wav,0.8558484059163761,0.7881947778744693,5.0,-41.937374
Hear My Ship: Motor Boats,Motorboat_04.09.23_152654_20secCPA.wav,0.9008859965351429,0.913071538680419,9.0,-45.868145
Hear My Ship: Motor Boats,Motorboat_04.09.23_154128_20secCPA.wav,0.9534889268724263,0.731929725549232,3.0,-53.295437
Hear My Ship: Motor Boats,Motorboat_04.09.23_155659_20secCPA.wav,0.6637021325583605,0.8340244370670774,3.0,-42.524906
Hear My Ship: Motor Boats,Motorboat_04.09.23_162005_20secCPA.wav,0.7951240727251511,0.9313372595407848,3.0,-47.544815
Hear My Ship: Motor Boats,Motorboat_04.09.23_162841_20secCPA.wav,0.9935989187999937,0.8886282035835306,4.0,-50.021507
Hear My Ship: Motor Boats,Motorboat_04.09.23_164042_20secCPA.wav,0.8157370344587539,0.8911914911898987,3.0,-43.264202
Hear My Ship: Motor Boats,Motorboat_04.09.23_165835_20secCPA.wav,0.7609639066670122,0.8240777528634172,12.0,-39.633327
Hear My Ship: Motor Boats,Motorboat_04.09.23_170527_20secCPA.wav,0.95862090367428,0.8916716441582663,3.0,-41.23404
Hear My Ship: Motor Boats,Motorboat_04.09.23_171233_20secCPA.wav,0.8923851374951619,0.8787782889543913,2.0,-44.77981
Hear My Ship: Motor Boats,Motorboat_04.09.23_173458_20secCPA.wav,0.9999967197017596,0.8479549212711529,3.0,-48.832344
Hear My Ship: Motor Boats,Motorboat_04.09.23_174910_20secCPA.wav,0.45374206292312935,0.8796643222392427,3.0,-41.707325
Hear My Ship: Motor Boats,Motorboat_04.09.23_175700_20secCPA.wav,0.4495235273906073,0.9478245464779981,3.0,-46.763836
Hear My Ship: Motor Boats,Motorboat_04.09.23_181023_20secCPA.wav,0.9999726064922614,0.9515305875238464,3.0,-50.44977
Hear My Ship: Motor Boats,Motorboat_04.09.23_185315_20secCPA.wav,0.9151166976660466,0.8930491722984837,2.0,-36.448826
Hear My Ship: Motor Boats,Motorboat_05.09.23_114415_20secCPA.wav,0.7201656151968115,0.9114137224796635,2.0,-42.914536
Hear My Ship: Motor Boats,Motorboat_05.09.23_115847_20secCPA.wav,0.9542077641354196,0.8840170887441045,2.0,-40.291996
Hear My Ship: Motor Boats,Motorboat_05.09.23_124842_20secCPA.wav,0.9999848773553519,0.9136762853001901,3.0,-46.766705
Hear My Ship: Motor Boats,Motorboat_05.09.23_131539_20secCPA.wav,0.958850137306779,0.8264713193273967,3.0,-37.08272
Hear My Ship: Motor Boats,Motorboat_05.09.23_133605_20secCPA.wav,0.7839145333258549,0.8068400204857412,3.0,-43.112484
Hear My Ship: Motor Boats,Motorboat_05.09.23_134003_20secCPA.wav,0.8889708537207883,0.9308743806163733,3.0,-51.69018
Hear My Ship: Motor Boats,Motorboat_05.09.23_135008_20secCPA.wav,0.9930656721918858,0.8369184522460934,2.0,-47.388283
Hear My Ship: Motor Boats,Motorboat_05.09.23_141017_20secCPA.wav,0.5485286563943469,0.941928691375023,10.0,-41.05052
Hear My Ship: Motor Boats,Motorboat_05.09.23_141759_20secCPA.wav,0.7682847826727572,0.9504797860480418,3.0,-44.70104
Hear My Ship: Motor Boats,Motorboat_05.09.23_142331_20secCPA.wav,0.9107512862291705,0.916850397228623,2.0,-43.535404
Hear My Ship: Motor Boats,Motorboat_05.09.23_144355_20secCPA.wav,0.9999591770817445,0.9475116645064113,3.0,-54.041286
Hear My Ship: Motor Boats,Motorboat_05.09.23_150738_20secCPA.wav,0.9980949337594035,0.8469594748732987,3.0,-37.01315
Hear My Ship: Motor Boats,Motorboat_05.09.23_151100_20secCPA.wav,0.7990265636602873,0.9143936936454127,5.0,-47.47934
Hear My Ship: Motor Boats,Motorboat_05.09.23_151900_20secCPA.wav,0.42273922888835763,0.8374454789175446,3.0,-42.68936
Hear My Ship: Motor Boats,Motorboat_05.09.23_160358_20secCPA.wav,0.9999804269404583,0.7821684694450237,3.0,-30.79113
Hear My Ship: Motor Boats,Motorboat_05.09.23_160701_20secCPA.wav,0.9756164330829205,0.8134985932960862,3.0,-44.890217
Hear My Ship: Motor Boats,Motorboat_05.09.23_162058_20secCPA.wav,0.3014199478767645,0.9437002339040885,3.0,-49.001343
Hear My Ship: Motor Boats,Motorboat_05.09.23_163516_20secCPA.wav,0.8742810263645935,0.8898036243131673,3.0,-42.354923
Hear My Ship: Motor Boats,Motorboat_05.09.23_163856_20secCPA.wav,0.998137696287838,0.6828629922221339,3.0,-41.549717
Hear My Ship: Motor Boats,Motorboat_05.09.23_164409_20secCPA.wav,0.9471018439751036,0.8080044483817327,4.0,-49.056572
Hear My Ship: Motor Boats,Motorboat_05.09.23_165640_20secCPA.wav,0.9999024446229772,0.7899292980433662,4.0,-42.726166
Hear My Ship: Motor Boats,Motorboat_05.09.23_165843_20secCPA.wav,0.9405021638101927,0.8335445106486299,3.0,-47.059788
Hear My Ship: Motor Boats,Motorboat_05.09.23_170940_20secCPA.wav,0.9100478547764121,0.7925212880647864,2.0,-42.67656
Hear My Ship: Motor Boats,Motorboat_05.09.23_173846_20secCPA.wav,0.970188367138651,0.8932126062296548,3.0,-44.122066
Hear My Ship: Motor Boats,Motorboat_05.09.23_174955_20secCPA.wav,0.4093329725567065,0.7634133062307703,5.0,-38.191097
Hear My Ship: Motor Boats,Motorboat_05.09.23_180244_20secCPA.wav,0.9306468338481094,0.8973447682763216,3.0,-42.691044
Hear My Ship: Motor Boats,Motorboat_05.09.23_180710_20secCPA.wav,0.9443874892106249,0.9161569504812572,3.0,-43.710953
Hear My Ship: Motor Boats,Motorboat_05.09.23_180855_20secCPA.wav,0.9999931612003096,0.845540747011344,5.0,-45.188297
Hear My Ship: Motor Boats,Motorboat_05.09.23_184329_20secCPA.wav,0.980619502584352,0.866939302550896,3.0,-48.979816
Hear My Ship: Motor Boats,Motorboat_05.09.23_190012_20secCPA.wav,0.41966651605609634,0.8498833017762834,2.0,-42.874985
Hear My Ship: Motor Boats,Motorboat_06.09.23_083534_20secCPA.wav,0.9629432269493414,0.846643259963029,3.0,-42.246895
Hear My Ship: Motor Boats,Motorboat_06.09.23_083808_20secCPA.wav,0.5192077539003056,0.9037153738781465,2.0,-45.519844
Hear My Ship: Motor Boats,Motorboat_06.09.23_083934_20secCPA.wav,0.9999887402069432,0.7957852095260589,2.0,-42.71494
Hear My Ship: Motor Boats,Motorboat_06.09.23_084522_20secCPA.wav,0.41774530619438255,0.8818167258501816,3.0,-41.86738
Hear My Ship: Motor Boats,Motorboat_06.09.23_085250_20secCPA.wav,0.9441789902774297,0.710120661144138,3.0,-43.295532
Hear My Ship: Motor Boats,Motorboat_06.09.23_085845_20secCPA.wav,0.6243777049807513,0.8781519700295047,2.0,-44.499825
Hear My Ship: Motor Boats,Motorboat_06.09.23_090254_20secCPA.wav,0.8437327472312262,0.883899796743656,5.0,-44.395905
Hear My Ship: Motor Boats,Motorboat_06.09.23_091536_20secCPA.wav,0.6037346202948976,0.8663531390736472,4.0,-40.861816
Hear My Ship: Motor Boats,Motorboat_06.09.23_092526_20secCPA.wav,0.4857440118750134,0.9038828448648886,2.0,-40.605743
Hear My Ship: Motor Boats,Motorboat_06.09.23_092647_20secCPA.wav,0.4205822445500638,0.9183063812791643,5.0,-44.64537
Hear My Ship: Motor Boats,Motorboat_06.09.23_093429_20secCPA.wav,0.9169289608249165,0.9831216563010874,3.0,-49.16403
Hear My Ship: Motor Boats,Motorboat_06.09.23_094129_20secCPA.wav,0.8484559349712839,0.8733566625600676,3.0,-41.090294
Hear My Ship: Motor Boats,Motorboat_06.09.23_094757_20secCPA.wav,0.756469606490825,0.895599761194057,6.0,-40.939156
Hear My Ship: Motor Boats,Motorboat_06.09.23_095044_20secCPA.wav,0.9994591728525981,0.9104643321573928,2.0,-37.16178
Hear My Ship: Motor Boats,Motorboat_06.09.23_100022_20secCPA.wav,0.5190957741088463,0.8629048820574101,4.0,-37.511353
Hear My Ship: Motor Boats,Motorboat_06.09.23_101052_20secCPA.wav,0.29109414951158974,0.8852478196246238,3.0,-40.374035
Hear My Ship: Motor Boats,Motorboat_06.09.23_101950_20secCPA.wav,0.622842813848636,0.7076277329136234,3.0,-41.13075
Hear My Ship: Motor Boats,Motorboat_06.09.23_102623_20secCPA.wav,0.9999858642386986,0.8904681323608054,3.0,-44.151615
Hear My Ship: Motor Boats,Motorboat_06.09.23_103010_20secCPA.wav,0.6355503535638778,0.7981330467140015,13.0,-46.554546
Hear My Ship: Motor Boats,Motorboat_06.09.23_103331_20secCPA.wav,0.837931581963785,0.9771422873229559,2.0,-47.295094
Hear My Ship: Motor Boats,Motorboat_06.09.23_104552_20secCPA.wav,0.5573655460205045,0.7912004692232376,6.0,-41.07092
Hear My Ship: Motor Boats,Motorboat_06.09.23_113021_20secCPA.wav,0.9875063342224002,0.8958184757698071,3.0,-41.198166
Hear My Ship: Motor Boats,Motorboat_06.09.23_113554_20secCPA.wav,0.610716725550411,0.9671750552155244,6.0,-42.808224
Hear My Ship: Motor Boats,Motorboat_08.08.23_105220_20secCPA.wav,0.7507009677058419,0.8806456252006117,2.0,-47.54563
Hear My Ship: Motor Boats,Motorboat_08.08.23_110517_20secCPA.wav,0.4459536358418486,0.8616741610128928,3.0,-43.620266
Hear My Ship: Motor Boats,Motorboat_08.08.23_121051_20secCPA.wav,0.9185211677225638,0.959526603155962,2.0,-49.28402
